video_id,platform,publish_month,data_month,months_since_publish,views,watch_time_minutes
vid_1131030,YouTube,2025-10,2025-12,2,2,0.31
vid_1121980,YouTube,2025-10,2025-12,2,1,0.32
vid_1131322,YouTube,2025-10,2025-12,2,19,43.0
vid_1131754,YouTube,2025-10,2025-12,2,4,19.0
vid_1128554,YouTube,2025-10,2025-12,2,159,1969.0
vid_1122270,YouTube,2025-10,2025-12,2,539,464.0
vid_1128237,YouTube,2025-10,2025-12,2,3,33.0
vid_1131457,YouTube,2025-10,2025-12,2,47,18.0
vid_1132114,YouTube,2025-10,2025-12,2,4,1.0
vid_1129913,YouTube,2025-10,2025-12,2,19,638.0
vid_1121601,YouTube,2025-10,2025-12,2,146,57.0
vid_1130583,YouTube,2025-10,2025-12,2,33,3.0
vid_1128661,YouTube,2025-10,2025-12,2,5,32.0
vid_1128952,YouTube,2025-10,2025-12,2,1,9.0
vid_1132397,YouTube,2025-10,2025-12,2,2,23.0
vid_1131584,YouTube,2025-10,2025-12,2,1,0.14
vid_1131320,YouTube,2025-10,2025-12,2,127,396.0
vid_1122299,YouTube,2025-10,2025-12,2,10,15.0
vid_1131370,YouTube,2025-10,2025-12,2,39,177.0
vid_1128945,YouTube,2025-10,2025-12,2,13,19.0
vid_1122137,YouTube,2025-10,2025-12,2,33,11.0
vid_1127522,YouTube,2025-10,2025-12,2,1,2.0
vid_1130395,YouTube,2025-10,2025-12,2,1,4.0
vid_1131164,YouTube,2025-10,2025-12,2,4,1.0
vid_1129281,YouTube,2025-10,2025-12,2,99,35.0
vid_1132321,YouTube,2025-10,2025-12,2,615,553.0
vid_1128881,YouTube,2025-10,2025-12,2,845,420.0
vid_1131211,YouTube,2025-10,2025-12,2,5,31.0
vid_1127448,YouTube,2025-10,2025-12,2,13,43.0
vid_1128099,YouTube,2025-10,2025-12,2,1128,422.0
vid_1128999,YouTube,2025-10,2025-12,2,4,24.0
vid_1122068,YouTube,2025-09,2025-12,3,2,3.0
vid_1127647,YouTube,2025-09,2025-12,3,5,6.0
vid_1122053,YouTube,2025-09,2025-12,3,1,10.0
vid_1130309,YouTube,2025-09,2025-12,3,1087,350.0
vid_1131377,YouTube,2025-09,2025-12,3,3,2.0
vid_1132035,YouTube,2025-09,2025-12,3,7,0.0
vid_1129665,YouTube,2025-09,2025-12,3,3,0.0
vid_1121144,YouTube,2025-09,2025-12,3,5,53.0
vid_1127088,YouTube,2025-09,2025-12,3,1015,533.0
vid_1129743,YouTube,2025-09,2025-12,3,5,94.0
vid_1126838,YouTube,2025-09,2025-12,3,32,197.0
vid_1129904,YouTube,2025-09,2025-12,3,114,570.0
vid_1129432,YouTube,2025-09,2025-12,3,1067,579.0
vid_1130152,YouTube,2025-09,2025-12,3,9810,3752.0
vid_1131908,YouTube,2025-09,2025-12,3,3,5.0
vid_1128215,YouTube,2025-09,2025-12,3,1079,549.0
vid_1121766,YouTube,2025-09,2025-12,3,6,28.0
vid_1131939,YouTube,2025-09,2025-12,3,1,32.0
vid_1127576,YouTube,2025-08,2025-12,4,3,9.0
vid_1131987,YouTube,2025-08,2025-12,4,840,254.0
vid_1127899,YouTube,2025-08,2025-12,4,1,4.0
vid_1130795,YouTube,2025-08,2025-12,4,3,0.0
vid_1131375,YouTube,2025-08,2025-12,4,162,612.0
vid_1127802,YouTube,2025-08,2025-12,4,115244,32553.0
vid_1126751,YouTube,2025-10,2025-12,2,2,35.0
vid_1128330,YouTube,2025-10,2025-12,2,18,2.0
vid_1121560,YouTube,2025-10,2025-12,2,1,2.0
vid_1121901,YouTube,2025-10,2025-12,2,40,7.0
vid_1121353,YouTube,2025-10,2025-12,2,4,15.0
vid_1131287,YouTube,2025-10,2025-12,2,18,27.0
vid_1129308,YouTube,2025-10,2025-12,2,178,113.0
vid_1129911,YouTube,2025-10,2025-12,2,138,37.0
vid_1131115,YouTube,2025-10,2025-12,2,1,0.0
vid_1132285,YouTube,2025-10,2025-12,2,13,0.0
vid_1127718,YouTube,2025-10,2025-12,2,2,0.0
vid_1127787,YouTube,2025-10,2025-12,2,6,83.0
vid_1129059,YouTube,2025-10,2025-12,2,5,184.0
vid_1121676,YouTube,2025-10,2025-12,2,1,26.0
vid_1128346,YouTube,2025-10,2025-12,2,1,0.17
vid_1129458,YouTube,2025-10,2025-12,2,2,0.32
vid_1129531,YouTube,2025-10,2025-12,2,72,178.0
vid_1131003,YouTube,2025-10,2025-12,2,29,78.0
vid_1128871,YouTube,2025-10,2025-12,2,13,9.0
vid_1131468,YouTube,2025-10,2025-12,2,59,86.0
vid_1131007,YouTube,2025-10,2025-12,2,13,26.0
vid_1129807,YouTube,2025-10,2025-12,2,1,25.0
vid_1127094,YouTube,2025-10,2025-12,2,41,289.0
vid_1131128,YouTube,2025-10,2025-12,2,130,1744.0
vid_1131733,YouTube,2025-10,2025-12,2,4,16.0
vid_1130143,YouTube,2025-10,2025-12,2,6,25.0
vid_1128887,YouTube,2025-10,2025-12,2,13,1.0
vid_1121634,YouTube,2025-10,2025-12,2,12,6.0
vid_1126786,YouTube,2025-10,2025-12,2,4,0.0
vid_1129448,YouTube,2025-10,2025-12,2,7,3.0
vid_1129812,YouTube,2025-10,2025-12,2,121,71.0
vid_1128221,YouTube,2025-10,2025-12,2,116,33.0
vid_1132046,YouTube,2025-10,2025-12,2,3708,3461.0
vid_1122333,YouTube,2025-09,2025-12,3,425,302.0
vid_1127085,YouTube,2025-09,2025-12,3,711893,518840.0
vid_1127800,YouTube,2025-09,2025-12,3,49753,42036.0
vid_1128677,YouTube,2025-09,2025-12,3,1123,859.0
vid_1121258,YouTube,2025-09,2025-12,3,392,303.0
vid_1128038,YouTube,2025-09,2025-12,3,333,287.0
vid_1130975,YouTube,2025-09,2025-12,3,282,137.0
vid_1127188,YouTube,2025-09,2025-12,3,271,164.0
vid_1121638,YouTube,2025-08,2025-12,4,278,232.0
vid_1122241,YouTube,2025-08,2025-12,4,209,93.0
vid_1131562,YouTube,2025-10,2025-12,2,10,11.0
vid_1131143,YouTube,2025-10,2025-12,2,4,2.0
vid_1129344,YouTube,2025-10,2025-12,2,1675,933.0
vid_1127110,YouTube,2025-10,2025-12,2,2,18.0
vid_1128659,YouTube,2025-10,2025-12,2,23,1.0
vid_1127461,YouTube,2025-10,2025-12,2,5,26.0
vid_1121320,YouTube,2025-10,2025-12,2,3,0.0
vid_1130025,YouTube,2025-10,2025-12,2,2,0.0
vid_1130304,YouTube,2025-10,2025-12,2,4,0.0
vid_1122041,YouTube,2025-10,2025-12,2,2,0.0
vid_1127935,YouTube,2025-10,2025-12,2,12,57.0
vid_1127650,YouTube,2025-10,2025-12,2,6,8.0
vid_1127952,YouTube,2025-10,2025-12,2,1,0.18
vid_1121345,YouTube,2025-10,2025-12,2,1,0.23
vid_1126718,YouTube,2025-10,2025-12,2,132,232.0
vid_1126902,YouTube,2025-10,2025-12,2,6,72.0
vid_1128258,YouTube,2025-10,2025-12,2,301,154.0
vid_1130742,YouTube,2025-10,2025-12,2,12,29.0
vid_1131049,YouTube,2025-10,2025-12,2,274,717.0
vid_1128481,YouTube,2025-10,2025-12,2,18,34.0
vid_1130006,YouTube,2025-10,2025-12,2,10,41.0
vid_1129630,YouTube,2025-10,2025-12,2,74,105.0
vid_1121421,YouTube,2025-10,2025-12,2,180,872.0
vid_1131757,YouTube,2025-10,2025-12,2,140,1819.0
vid_1128747,YouTube,2025-10,2025-12,2,1,0.0
vid_1121442,YouTube,2025-10,2025-12,2,4,0.0
vid_1129762,YouTube,2025-10,2025-12,2,6,1.0
vid_1129378,YouTube,2025-10,2025-12,2,3,20.0
vid_1122047,YouTube,2025-10,2025-12,2,7,26.0
vid_1132246,YouTube,2025-10,2025-12,2,36,5.0
vid_1126992,YouTube,2025-09,2025-12,3,27,8.0
vid_1130463,YouTube,2025-09,2025-12,3,8,3.0
vid_1121859,YouTube,2025-09,2025-12,3,34,7.0
vid_1129595,YouTube,2025-10,2025-12,2,31,273.0
vid_1130620,YouTube,2025-10,2025-12,2,6,39.0
vid_1128082,YouTube,2025-09,2025-12,3,46,1016.0
vid_1129422,YouTube,2025-09,2025-12,3,61,1208.0
vid_1130420,YouTube,2025-10,2025-12,2,17597,7540.0
vid_1132336,YouTube,2025-10,2025-12,2,10,42.0
vid_1128967,YouTube,2025-10,2025-12,2,133,55.0
vid_1131972,YouTube,2025-09,2025-12,3,115,42.0
vid_1121891,YouTube,2025-09,2025-12,3,1,15.0
vid_1131021,YouTube,2025-10,2025-12,2,4,0.0
vid_1131970,YouTube,2025-10,2025-12,2,1,0.0
vid_1121944,YouTube,2025-10,2025-12,2,6,0.0
vid_1129007,YouTube,2025-09,2025-12,3,3,0.0
vid_1131402,YouTube,2025-10,2025-12,2,2,38.0
vid_1127676,YouTube,2025-09,2025-12,3,8,0.0
vid_1132087,YouTube,2025-09,2025-12,3,16,7.0
vid_1126802,YouTube,2025-09,2025-12,3,2,12.0
vid_1126818,YouTube,2025-09,2025-12,3,21,92.0
vid_1129407,YouTube,2025-10,2025-12,2,99,346.0
vid_1122253,YouTube,2025-09,2025-12,3,9,10.0
vid_1131795,YouTube,2025-09,2025-12,3,9,10.0
vid_1130547,YouTube,2025-09,2025-12,3,49,1769.0
vid_1127241,YouTube,2025-10,2025-12,2,9,50.0
vid_1130663,YouTube,2025-10,2025-12,2,1,0.53
vid_1129460,YouTube,2025-10,2025-12,2,1,0.21
vid_1130190,YouTube,2025-09,2025-12,3,1,0.25
vid_1129745,YouTube,2025-09,2025-12,3,1,0.75
vid_1121373,YouTube,2025-09,2025-12,3,1,0.37
vid_1128763,YouTube,2025-09,2025-12,3,1,0.26
vid_1127754,YouTube,2025-09,2025-12,3,1,0.14
vid_1127811,YouTube,2025-10,2025-12,2,139,590.0
vid_1121829,YouTube,2025-09,2025-12,3,33,81.0
vid_1127511,YouTube,2025-10,2025-12,2,37,50.0
vid_1122259,YouTube,2025-09,2025-12,3,20,24.0
vid_1131935,YouTube,2025-10,2025-12,2,5,14.0
vid_1129082,YouTube,2025-10,2025-12,2,6,15.0
vid_1131022,YouTube,2025-09,2025-12,3,7,24.0
vid_1122340,YouTube,2025-09,2025-12,3,6,1.0
vid_1127201,YouTube,2025-09,2025-12,3,33,11.0
vid_1130605,YouTube,2025-10,2025-12,2,87,183.0
vid_1131614,YouTube,2025-09,2025-12,3,36,55.0
vid_1128702,YouTube,2025-10,2025-12,2,418,274.0
vid_1130154,YouTube,2025-10,2025-12,2,4,0.0
vid_1122216,YouTube,2025-09,2025-12,3,1,0.0
vid_1132288,YouTube,2025-10,2025-12,2,64,400.0
vid_1129242,YouTube,2025-09,2025-12,3,54,212.0
vid_1129149,YouTube,2025-10,2025-12,2,53,529.0
vid_1127098,YouTube,2025-09,2025-12,3,124,2102.0
vid_1130662,YouTube,2025-10,2025-12,2,1,22.0
vid_1131055,YouTube,2025-10,2025-12,2,2,5.0
vid_1127044,YouTube,2025-10,2025-12,2,5,0.0
vid_1130192,YouTube,2025-09,2025-12,3,2,2.0
vid_1129816,YouTube,2025-09,2025-12,3,1647,959.0
vid_1122248,YouTube,2025-09,2025-12,3,1,5.0
vid_1129497,YouTube,2025-09,2025-12,3,8,40.0
vid_1121594,YouTube,2025-09,2025-12,3,7,0.0
vid_1131863,YouTube,2025-10,2025-12,2,3,0.0
vid_1129131,YouTube,2025-09,2025-12,3,1,0.0
vid_1131029,YouTube,2025-09,2025-12,3,4,1.0
vid_1129550,YouTube,2025-09,2025-12,3,6,45.0
vid_1129598,YouTube,2025-10,2025-12,2,7,3.0
vid_1131265,YouTube,2025-10,2025-12,2,97,28.0
vid_1129726,YouTube,2025-09,2025-12,3,3,1.0
vid_1132197,YouTube,2025-09,2025-12,3,65,21.0
vid_1126950,YouTube,2025-10,2025-12,2,98,555.0
vid_1126842,YouTube,2025-09,2025-12,3,48,148.0
vid_1131578,YouTube,2025-09,2025-12,3,42,105.0
vid_1127907,YouTube,2025-09,2025-12,3,34,174.0
vid_1130741,YouTube,2025-09,2025-12,3,1708,1213.0
vid_1130523,YouTube,2025-09,2025-12,3,31,145.0
vid_1129269,YouTube,2025-10,2025-12,2,2,3.0
vid_1131927,YouTube,2025-09,2025-12,3,909,619.0
vid_1121828,YouTube,2025-09,2025-12,3,20,134.0
vid_1129804,YouTube,2025-09,2025-12,3,1515,1046.0
vid_1130997,YouTube,2025-09,2025-12,3,2228,1258.0
vid_1129184,YouTube,2025-09,2025-12,3,1096,406.0
vid_1121447,YouTube,2025-09,2025-12,3,1,0.0
vid_1132193,YouTube,2025-09,2025-12,3,44,5.0
vid_1128548,YouTube,2025-09,2025-12,3,32,12.0
vid_1129852,YouTube,2025-09,2025-12,3,11,0.0
vid_1126809,YouTube,2025-09,2025-12,3,150,67.0
vid_1129706,YouTube,2025-09,2025-12,3,1,0.0
vid_1121945,YouTube,2025-09,2025-12,3,2,0.0
vid_1128142,YouTube,2025-09,2025-12,3,3,0.0
vid_1126721,YouTube,2025-09,2025-12,3,2,0.0
vid_1121605,YouTube,2025-09,2025-12,3,5,0.0
vid_1121555,YouTube,2025-09,2025-12,3,21,5.0
vid_1129521,YouTube,2025-09,2025-12,3,258,10197.0
vid_1130616,YouTube,2025-09,2025-12,3,5,28.0
vid_1127683,YouTube,2025-09,2025-12,3,1,0.0
vid_1130561,YouTube,2025-09,2025-12,3,1,0.29
vid_1131810,YouTube,2025-09,2025-12,3,1,1.1
vid_1128358,YouTube,2025-09,2025-12,3,1,0.08
vid_1121630,YouTube,2025-09,2025-12,3,10,18.0
vid_1127990,YouTube,2025-09,2025-12,3,4,5.0
vid_1121164,YouTube,2025-09,2025-12,3,21,2.0
vid_1129522,YouTube,2025-09,2025-12,3,2,0.0
vid_1132126,YouTube,2025-09,2025-12,3,4,12.0
vid_1129519,YouTube,2025-09,2025-12,3,41,94.0
vid_1131526,YouTube,2025-09,2025-12,3,43,2.0
vid_1121296,YouTube,2025-09,2025-12,3,216,293.0
vid_1121964,YouTube,2025-09,2025-12,3,31,74.0
vid_1130727,YouTube,2025-09,2025-12,3,4,3.0
vid_1128619,YouTube,2025-09,2025-12,3,52,197.0
vid_1128203,YouTube,2025-09,2025-12,3,29,347.0
vid_1131290,YouTube,2025-09,2025-12,3,0,0.0
vid_1130752,YouTube,2025-09,2025-12,3,5,0.0
vid_1128131,YouTube,2025-09,2025-12,3,38,7.0
vid_1121279,YouTube,2025-09,2025-12,3,1,1.0
vid_1130370,YouTube,2025-09,2025-12,3,96,427.0
vid_1130759,YouTube,2025-09,2025-12,3,173,503.0
vid_1122126,YouTube,2025-09,2025-12,3,1,0.0
vid_1129445,YouTube,2025-09,2025-12,3,1034,517.0
vid_1121869,YouTube,2025-09,2025-12,3,1,0.0
vid_1131574,YouTube,2025-09,2025-12,3,18,4.0
vid_1127850,YouTube,2025-09,2025-12,3,7,172.0
vid_1121852,YouTube,2025-09,2025-12,3,75,13.0
vid_1122020,YouTube,2025-09,2025-12,3,3,19.0
vid_1131362,YouTube,2025-09,2025-12,3,1,0.0
vid_1130543,YouTube,2025-09,2025-12,3,1,0.0
vid_1122050,YouTube,2025-09,2025-12,3,47,1457.0
vid_1130645,YouTube,2025-09,2025-12,3,6,0.64
vid_1128456,YouTube,2025-09,2025-12,3,1,0.26
vid_1131698,YouTube,2025-09,2025-12,3,3,0.54
vid_1130610,YouTube,2025-09,2025-12,3,0,0.07
vid_1121203,YouTube,2025-09,2025-12,3,1,0.18
vid_1121476,YouTube,2025-09,2025-12,3,1,0.09
vid_1121874,YouTube,2025-09,2025-12,3,1,0.94
vid_1128231,YouTube,2025-09,2025-12,3,1,0.57
vid_1131557,YouTube,2025-09,2025-12,3,1,0.17
vid_1127942,YouTube,2025-09,2025-12,3,0,0.05
vid_1128473,YouTube,2025-09,2025-12,3,1,0.39
vid_1128151,YouTube,2025-09,2025-12,3,1,0.46
vid_1127823,YouTube,2025-09,2025-12,3,68,13.16
vid_1126841,YouTube,2025-09,2025-12,3,4,0.47
vid_1127440,YouTube,2025-09,2025-12,3,2,0.16
vid_1131339,YouTube,2025-09,2025-12,3,4,2.9
vid_1132048,YouTube,2025-09,2025-12,3,13,11.72
vid_1129152,YouTube,2025-09,2025-12,3,6,19.0
vid_1122376,YouTube,2025-09,2025-12,3,77,11.0
vid_1127042,YouTube,2025-09,2025-12,3,81,260.0
vid_1130786,YouTube,2025-09,2025-12,3,6,1.0
vid_1121795,YouTube,2025-09,2025-12,3,146,5395.0
vid_1127632,YouTube,2025-09,2025-12,3,4,21.0
vid_1128674,YouTube,2025-09,2025-12,3,22,80.0
vid_1131917,YouTube,2025-09,2025-12,3,527,1257.0
vid_1121810,YouTube,2025-09,2025-12,3,11,14.0
vid_1132359,YouTube,2025-09,2025-12,3,34,9.0
vid_1128503,YouTube,2025-09,2025-12,3,2,14.0
vid_1129006,YouTube,2025-09,2025-12,3,5,1.0
vid_1130458,YouTube,2025-09,2025-12,3,1,0.0
vid_1127153,YouTube,2025-09,2025-12,3,102,44.0
vid_1130664,YouTube,2025-09,2025-12,3,12,22.0
vid_1129948,YouTube,2025-09,2025-12,3,43,8.0
vid_1131821,YouTube,2025-09,2025-12,3,3,50.0
vid_1130519,YouTube,2025-09,2025-12,3,1,0.0
vid_1126835,YouTube,2025-09,2025-12,3,1,0.0
vid_1129526,YouTube,2025-09,2025-12,3,3,10.0
vid_1130351,YouTube,2025-09,2025-12,3,990,426.0
vid_1130631,YouTube,2025-09,2025-12,3,10,309.0
vid_1130809,YouTube,2025-09,2025-12,3,122,237.0
vid_1129341,YouTube,2025-09,2025-12,3,147,1950.0
vid_1121706,YouTube,2025-09,2025-12,3,4,0.0
vid_1126870,YouTube,2025-09,2025-12,3,13,26.0
vid_1131954,YouTube,2025-09,2025-12,3,36,8.0
vid_1131182,YouTube,2025-09,2025-12,3,2,0.0
vid_1127532,YouTube,2025-09,2025-12,3,34,12.0
vid_1132243,YouTube,2025-09,2025-12,3,2,0.0
vid_1130023,YouTube,2025-09,2025-12,3,24,0.0
vid_1132031,YouTube,2025-09,2025-12,3,12,68.0
vid_1128149,YouTube,2025-09,2025-12,3,17,25.0
vid_1130796,YouTube,2025-09,2025-12,3,386,204.0
vid_1129500,YouTube,2025-09,2025-12,3,1,22.0
vid_1127331,YouTube,2025-09,2025-12,3,52,420.0
vid_1131356,YouTube,2025-09,2025-12,3,9,27.0
vid_1129879,YouTube,2025-09,2025-12,3,13,0.0
vid_1129080,YouTube,2025-09,2025-12,3,0,0.0
vid_1122393,YouTube,2025-09,2025-12,3,9,182.0
vid_1130899,YouTube,2025-09,2025-12,3,162,61.0
vid_1131477,YouTube,2025-09,2025-12,3,2,0.0
vid_1129509,YouTube,2025-09,2025-12,3,1,0.0
vid_1132119,YouTube,2025-09,2025-12,3,1,26.0
vid_1129506,YouTube,2025-09,2025-12,3,1,0.0
vid_1131535,YouTube,2025-09,2025-12,3,0,0.0
vid_1126997,YouTube,2025-09,2025-12,3,2,3.0
vid_1128866,YouTube,2025-09,2025-12,3,1,0.0
vid_1129022,YouTube,2025-09,2025-12,3,118,56.0
vid_1128668,YouTube,2025-09,2025-12,3,242374,1025464.0
vid_1122100,YouTube,2025-09,2025-12,3,143,393.0
vid_1129466,YouTube,2025-09,2025-12,3,3321,8965.0
vid_1126797,YouTube,2025-09,2025-12,3,10,20.0
vid_1132237,YouTube,2025-09,2025-12,3,8,1.0
vid_1122374,YouTube,2025-09,2025-12,3,91,13.0
vid_1121321,YouTube,2025-09,2025-12,3,1079,584.0
vid_1131354,YouTube,2025-09,2025-12,3,32,8.0
vid_1131288,YouTube,2025-09,2025-12,3,145,54.0
vid_1121913,YouTube,2025-09,2025-12,3,1,5.0
vid_1130618,YouTube,2025-09,2025-12,3,138,4002.0
vid_1121434,YouTube,2025-09,2025-12,3,69,2001.0
vid_1131732,YouTube,2025-09,2025-12,3,77,112.0
vid_1130203,YouTube,2025-09,2025-12,3,9,25.0
vid_1127379,YouTube,2025-09,2025-12,3,28,4.0
vid_1122266,YouTube,2025-09,2025-12,3,5,10.0
vid_1132232,YouTube,2025-09,2025-12,3,13,86.0
vid_1121789,YouTube,2025-09,2025-12,3,2,0.0
vid_1126953,YouTube,2025-09,2025-12,3,479,1529.0
vid_1129850,YouTube,2025-09,2025-12,3,253,968.0
vid_1130897,YouTube,2025-09,2025-12,3,22,164.0
vid_1126837,YouTube,2025-09,2025-12,3,1,14.0
vid_1130068,YouTube,2025-09,2025-12,3,53,318.0
vid_1131117,YouTube,2025-09,2025-12,3,38,593.0
vid_1129686,YouTube,2025-09,2025-12,3,1,0.0
vid_1127843,YouTube,2025-09,2025-12,3,3,1.0
vid_1130552,YouTube,2025-09,2025-12,3,2,0.0
vid_1129212,YouTube,2025-09,2025-12,3,93,19.0
vid_1128907,YouTube,2025-09,2025-12,3,4,7.0
vid_1129872,YouTube,2025-09,2025-12,3,7,83.0
vid_1121561,YouTube,2025-09,2025-12,3,1647,1027.0
vid_1130828,YouTube,2025-09,2025-12,3,1288,827.0
vid_1126935,YouTube,2025-09,2025-12,3,16,31.0
vid_1121520,YouTube,2025-09,2025-12,3,6,17.0
vid_1131214,YouTube,2025-09,2025-12,3,864,312.0
vid_1127593,YouTube,2025-09,2025-12,3,7,64.0
vid_1129655,YouTube,2025-09,2025-12,3,43,7.0
vid_1130433,YouTube,2025-09,2025-12,3,12,180.0
vid_1128899,YouTube,2025-09,2025-12,3,2,2.0
vid_1121936,YouTube,2025-09,2025-12,3,134,67.0
vid_1131606,YouTube,2025-09,2025-12,3,30,27.0
vid_1130337,YouTube,2025-09,2025-12,3,50,2178.0
vid_1121333,YouTube,2025-09,2025-12,3,18,40.0
vid_1129515,YouTube,2025-09,2025-12,3,118,379.0
vid_1127052,YouTube,2025-09,2025-12,3,23,5.0
vid_1127190,YouTube,2025-09,2025-12,3,1,0.0
vid_1128780,YouTube,2025-09,2025-12,3,1,1.0
vid_1130711,YouTube,2025-09,2025-12,3,1,0.0
vid_1131451,YouTube,2025-09,2025-12,3,2,0.0
vid_1128591,YouTube,2025-09,2025-12,3,31,2.0
vid_1130747,YouTube,2025-09,2025-12,3,7,36.0
vid_1129089,YouTube,2025-09,2025-12,3,29,401.0
vid_1130923,YouTube,2025-09,2025-12,3,55,13.0
vid_1129335,YouTube,2025-09,2025-12,3,12,148.0
vid_1130589,YouTube,2025-09,2025-12,3,10,7.0
vid_1122252,YouTube,2025-09,2025-12,3,16,10.0
vid_1131616,YouTube,2025-09,2025-12,3,15,419.0
vid_1129819,YouTube,2025-09,2025-12,3,103,405.0
vid_1121527,YouTube,2025-09,2025-12,3,6,5.0
vid_1131864,YouTube,2025-09,2025-12,3,83,290.0
vid_1126939,YouTube,2025-09,2025-12,3,16,32.0
vid_1132181,YouTube,2025-09,2025-12,3,1,10.0
vid_1130692,YouTube,2025-09,2025-12,3,15,72.0
vid_1121915,YouTube,2025-09,2025-12,3,45,894.0
vid_1128730,YouTube,2025-09,2025-12,3,0,0.0
vid_1128438,YouTube,2025-09,2025-12,3,35,7.0
vid_1129555,YouTube,2025-09,2025-12,3,5,1.0
vid_1128757,YouTube,2025-09,2025-12,3,3,0.0
vid_1128176,YouTube,2025-09,2025-12,3,841,408.0
vid_1132339,YouTube,2025-09,2025-12,3,6,105.0
vid_1129912,YouTube,2025-09,2025-12,3,3,0.0
vid_1122230,YouTube,2025-09,2025-12,3,4,0.0
vid_1130555,YouTube,2025-09,2025-12,3,1,0.0
vid_1131601,YouTube,2025-09,2025-12,3,56,88.0
vid_1129888,YouTube,2025-09,2025-12,3,2,10.0
vid_1129038,YouTube,2025-09,2025-12,3,0,0.0
vid_1128452,YouTube,2025-09,2025-12,3,1,0.0
vid_1121371,YouTube,2025-09,2025-12,3,4,1.0
vid_1128581,YouTube,2025-09,2025-12,3,4,8.0
vid_1129503,YouTube,2025-09,2025-12,3,17,80.0
vid_1127123,YouTube,2025-09,2025-12,3,2,0.0
vid_1122191,YouTube,2025-09,2025-12,3,20,1.0
vid_1122284,YouTube,2025-09,2025-12,3,31,68.0
vid_1126792,YouTube,2025-09,2025-12,3,42,908.0
vid_1130722,YouTube,2025-09,2025-12,3,51,15.0
vid_1126886,YouTube,2025-09,2025-12,3,6,32.0
vid_1131802,YouTube,2025-09,2025-12,3,1,1.0
vid_1127181,YouTube,2025-09,2025-12,3,67,2187.0
vid_1122107,YouTube,2025-09,2025-12,3,23,53.0
vid_1131046,YouTube,2025-09,2025-12,3,3,10.0
vid_1128592,YouTube,2025-09,2025-12,3,149,76.0
vid_1126855,YouTube,2025-09,2025-12,3,12,31.0
vid_1128555,YouTube,2025-09,2025-12,3,1760,710.0
vid_1127216,YouTube,2025-09,2025-12,3,1,0.0
vid_1122023,YouTube,2025-09,2025-12,3,732,246.0
vid_1128570,YouTube,2025-09,2025-12,3,7,0.0
vid_1128300,YouTube,2025-09,2025-12,3,5,180.0
vid_1130029,YouTube,2025-09,2025-12,3,2,0.0
vid_1127730,YouTube,2025-09,2025-12,3,3,0.0
vid_1129667,YouTube,2025-09,2025-12,3,3,0.0
vid_1129844,YouTube,2025-09,2025-12,3,2,94.0
vid_1128427,YouTube,2025-09,2025-12,3,16803,12806.0
vid_1127079,YouTube,2025-09,2025-12,3,1,10.0
vid_1129343,YouTube,2025-09,2025-12,3,34,144.0
vid_1128141,YouTube,2025-09,2025-12,3,9,0.0
vid_1121586,YouTube,2025-09,2025-12,3,81,18.0
vid_1131009,YouTube,2025-09,2025-12,3,2,0.0
vid_1126723,YouTube,2025-09,2025-12,3,3,0.0
vid_1130050,YouTube,2025-09,2025-12,3,39,2.0
vid_1130366,YouTube,2025-09,2025-12,3,2,15.0
vid_1130677,YouTube,2025-09,2025-12,3,94,24.0
vid_1129276,YouTube,2025-09,2025-12,3,13,4.0
vid_1130324,YouTube,2025-09,2025-12,3,1,186.0
vid_1130178,YouTube,2025-09,2025-12,3,745,25305.0
vid_1127249,YouTube,2025-09,2025-12,3,1,34.0
vid_1128563,YouTube,2025-09,2025-12,3,234,768.0
vid_1128437,YouTube,2025-09,2025-12,3,13,22.0
vid_1121174,YouTube,2025-09,2025-12,3,36,126.0
vid_1131877,YouTube,2025-09,2025-12,3,19,4.0
vid_1121543,YouTube,2025-09,2025-12,3,68,15.0
vid_1121769,YouTube,2025-09,2025-12,3,1,0.0
vid_1131534,YouTube,2025-09,2025-12,3,835,314.0
vid_1121958,YouTube,2025-09,2025-12,3,22,1043.0
vid_1131447,YouTube,2025-09,2025-12,3,11,0.0
vid_1131984,YouTube,2025-09,2025-12,3,17,41.0
vid_1132030,YouTube,2025-09,2025-12,3,7,8.0
vid_1129687,YouTube,2025-09,2025-12,3,1852,1336.0
vid_1130452,YouTube,2025-09,2025-12,3,1,0.0
vid_1131938,YouTube,2025-09,2025-12,3,24,1.0
vid_1130572,YouTube,2025-09,2025-12,3,7,3.0
vid_1121903,YouTube,2025-09,2025-12,3,72,30.0
vid_1131376,YouTube,2025-09,2025-12,3,1,0.0
vid_1130179,YouTube,2025-09,2025-12,3,184,6414.0
vid_1130896,YouTube,2025-09,2025-12,3,51,107.0
vid_1128322,YouTube,2025-09,2025-12,3,7,38.0
vid_1127046,YouTube,2025-09,2025-12,3,2,0.0
vid_1130422,YouTube,2025-09,2025-12,3,6,31.0
vid_1122083,YouTube,2025-09,2025-12,3,8,0.0
vid_1127544,YouTube,2025-09,2025-12,3,14,1.0
vid_1131132,YouTube,2025-09,2025-12,3,16,2.0
vid_1130516,YouTube,2025-09,2025-12,3,14,1.0
vid_1132090,YouTube,2025-09,2025-12,3,2,0.0
vid_1130517,YouTube,2025-09,2025-12,3,911,240.0
vid_1121825,YouTube,2025-09,2025-12,3,21,6.0
vid_1128206,YouTube,2025-09,2025-12,3,9,9.0
