video_id,content_original_id,platform,publish_date,total_views,watch_time_minutes
vid_1130547,vid_078036,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_785296,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_520331,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_485170,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_309667,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_038020,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_577251,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_520332,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_776751,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_493919,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_030452,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_766034,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_022414,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_326899,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_014865,YouTube,2025-09-29,1018,27967.0
vid_1130547,vid_261173,YouTube,2025-09-29,1018,27967.0
vid_1128742,vid_026105,YouTube,2025-10-18,163,508.0
vid_1128742,vid_106776,YouTube,2025-10-18,163,508.0
vid_1128742,vid_023082,YouTube,2025-10-18,163,508.0
vid_1128742,vid_106776,YouTube,2025-10-18,163,508.0
vid_1128742,vid_033820,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_033821,YouTube,2025-10-18,163,508.0
vid_1128742,vid_047155,YouTube,2025-10-18,163,508.0
vid_1128742,vid_022839,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_016899,YouTube,2025-10-18,163,508.0
vid_1128742,vid_016899,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_023529,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_023529,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_022013,YouTube,2025-10-18,163,508.0
vid_1128742,vid_064971,YouTube,2025-10-18,163,508.0
vid_1128742,vid_163549,YouTube,2025-10-18,163,508.0
vid_1128742,vid_022416,YouTube,2025-10-18,163,508.0
vid_1128742,vid_054987,YouTube,2025-10-18,163,508.0
vid_1128742,vid_022416,YouTube,2025-10-18,163,508.0
vid_1128742,vid_055063,YouTube,2025-10-18,163,508.0
vid_1128742,vid_063054,YouTube,2025-10-18,163,508.0
vid_1128742,vid_026181,YouTube,2025-10-18,163,508.0
vid_1128742,vid_023082,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_066691,YouTube,2025-10-18,163,508.0
vid_1128742,vid_020092,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_266139,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_047005,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_056105,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_046683,YouTube,2025-10-18,163,508.0
vid_1128742,vid_023082,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_184072,YouTube,2025-10-18,163,508.0
vid_1128742,vid_549615,YouTube,2025-10-18,163,508.0
vid_1128742,vid_020092,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_026642,YouTube,2025-10-18,163,508.0
vid_1128742,vid_063054,YouTube,2025-10-18,163,508.0
vid_1128742,vid_066489,YouTube,2025-10-18,163,508.0
vid_1128742,vid_067004,YouTube,2025-10-18,163,508.0
vid_1128742,vid_015884,YouTube,2025-10-18,163,508.0
vid_1128742,vid_026642,YouTube,2025-10-18,163,508.0
vid_1122141,vid_026105,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_106776,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_023082,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_106776,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_033820,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_033821,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_047155,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_022839,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_016899,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_016899,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_023529,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_023529,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_022013,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_064971,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_163549,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_022416,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_054987,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_022416,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_055063,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_063054,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_026181,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_023082,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_066691,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_020092,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_266139,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_047005,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_056105,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_046683,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_023082,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_184072,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_549615,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_020092,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_026642,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_063054,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_066489,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_067004,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_015884,YouTube,2025-10-10,164,1102.0
vid_1122141,vid_026642,YouTube,2025-10-10,164,1102.0
vid_1125359,vid_175263,Snapchat,2025-10-26,22603,2325.52
vid_1129137,vid_373362,YouTube,2025-12-15,2065,764.75
vid_1125606,vid_077955,Snapchat,2025-09-06,15500,2022.01
vid_1125606,vid_291150,Snapchat,2025-09-06,15500,2022.01
vid_1125606,vid_278859,Snapchat,2025-09-06,15500,2022.01
vid_1125606,vid_275372,Snapchat,2025-09-06,15500,2022.01
vid_1125606,vid_494154,Snapchat,2025-09-06,15500,2022.01
vid_1125606,vid_918674,Snapchat,2025-09-06,15500,2022.01
vid_1127718,vid_019515,YouTube,2025-10-06,55,206.0
vid_1127718,vid_021323,YouTube,2025-10-06,55,206.0
vid_1124376,vid_016089,Snapchat,2025-09-14,121929,15916.17
vid_1130999,vid_1003256,YouTube,2025-09-09,2,0.02
vid_1121459,vid_044094,YouTube,2025-09-04,204,1111.0
vid_1129165,vid_520331,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_831184,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_030053,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_059631,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_831184,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_020215,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_069361,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_283855,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_475849,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_069406,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_021919,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_059666,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_069047,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_068556,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_030965,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_520335,YouTube,2025-10-12,1137,11841.0
vid_1129165,vid_229792,YouTube,2025-10-12,1137,11841.0
vid_1130005,vid_036212,YouTube,2025-09-19,24,38.0
vid_1128702,vid_550072,YouTube,2025-10-02,177861,118336.0
vid_1123602,vid_940023,Facebook,2025-12-17,14080,3627.75
vid_1123222,vid_956686,Facebook,2025-11-23,430416,478023.17
vid_1123222,vid_956686,Facebook,2025-11-23,430416,478023.17
vid_1123222,vid_956686,Facebook,2025-11-23,430416,478023.17
vid_1129087,vid_059653,YouTube,2025-09-24,183,1112.0
vid_1129087,vid_240330,YouTube,2025-09-24,183,1112.0
vid_1129087,vid_086865,YouTube,2025-09-24,183,1112.0
vid_1129087,vid_240330,YouTube,2025-09-24,183,1112.0
vid_1128731,vid_1085094,YouTube,2025-12-08,600,234.97
vid_1123403,vid_585632,Facebook,2025-11-02,137142,98604.34
vid_1123403,vid_585632,Facebook,2025-11-02,137142,98604.34
vid_1123403,vid_881920,Facebook,2025-11-02,137142,98604.34
vid_1123403,vid_337956,Facebook,2025-11-02,137142,98604.34
vid_1123403,vid_585632,Facebook,2025-11-02,137142,98604.34
vid_1123403,vid_881920,Facebook,2025-11-02,137142,98604.34
vid_1123403,vid_585632,Facebook,2025-11-02,137142,98604.34
vid_1130892,vid_1081204,YouTube,2025-11-30,13734,5476.94
vid_1124377,vid_881526,Snapchat,2025-09-04,156842,17841.06
vid_1124377,vid_909821,Snapchat,2025-09-04,156842,17841.06
vid_1130557,vid_1054985,YouTube,2025-11-11,7054,2584.0
vid_1121364,vid_1037040,YouTube,2025-11-03,15306,4220.0
vid_1130700,vid_955749,YouTube,2025-10-06,19599,11089.0
vid_1123574,vid_1016751,Facebook,2025-11-05,11305,3701.42
vid_1132307,vid_1060807,YouTube,2025-12-05,6060,1566.0
vid_1122513,vid_018655,Snapchat,2025-10-07,580420,44640.31
vid_1127306,vid_1089961,YouTube,2025-12-19,28,6.85
vid_1125367,vid_954152,Snapchat,2025-10-30,86417,4571.3
vid_1129632,vid_139532,YouTube,2025-12-20,655,211.0
vid_1127349,vid_185132,YouTube,2025-10-09,230,1104.0
vid_1127349,vid_044094,YouTube,2025-10-09,230,1104.0
vid_1127936,vid_037478,YouTube,2025-12-22,3374,1357.88
vid_1128506,vid_1060589,YouTube,2025-12-19,27199,10234.01
vid_1130645,vid_957018,YouTube,2025-09-23,7,0.67
vid_1129878,vid_011214,YouTube,2025-12-13,534,2926.36
vid_1129878,vid_030452,YouTube,2025-12-13,534,2926.36
vid_1129878,vid_037913,YouTube,2025-12-13,534,2926.36
vid_1129878,vid_037913,YouTube,2025-12-13,534,2926.36
vid_1129878,vid_030452,YouTube,2025-12-13,534,2926.36
vid_1129878,vid_011582,YouTube,2025-12-13,534,2926.36
vid_1129878,vid_023214,YouTube,2025-12-13,534,2926.36
vid_1129878,vid_023214,YouTube,2025-12-13,534,2926.36
vid_1123753,vid_1013918,Facebook,2025-12-23,11403,2949.22
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_070317,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1125859,vid_060325,Snapchat,2025-11-21,5422,457.42
vid_1132245,vid_1060230,YouTube,2025-12-06,15505,5591.51
vid_1127114,vid_1018251,YouTube,2025-11-29,15685,4729.91
vid_1125865,vid_947572,Snapchat,2025-11-17,6840,835.38
vid_1122181,vid_528405,YouTube,2025-11-17,19536,9780.0
vid_1131274,vid_055450,YouTube,2025-10-29,49,17.69
vid_1124350,vid_057646,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_059490,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_096406,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_070242,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_096406,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_096406,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_096406,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_064977,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_064977,Snapchat,2025-08-31,2515800,380127.07
vid_1124350,vid_085186,Snapchat,2025-08-31,2515800,380127.07
vid_1123849,vid_066723,Facebook,2025-11-01,4067,3947.49
vid_1121842,vid_1012854,YouTube,2025-10-03,58,13.0
vid_1123271,vid_298902,Facebook,2025-12-23,834,204.12
vid_1126621,vid_061151,Facebook,2025-11-05,17119,10929.51
vid_1122834,vid_943820,Facebook,2025-11-26,284808,74972.41
vid_1121178,vid_015634,YouTube,2025-12-18,2179,13838.54
vid_1121178,vid_015428,YouTube,2025-12-18,2179,13838.54
vid_1121178,vid_015427,YouTube,2025-12-18,2179,13838.54
vid_1121178,vid_037793,YouTube,2025-12-18,2179,13838.54
vid_1121178,vid_030227,YouTube,2025-12-18,2179,13838.54
vid_1121178,vid_097421,YouTube,2025-12-18,2179,13838.54
vid_1121178,vid_043359,YouTube,2025-12-18,2179,13838.54
vid_1122083,vid_535599,YouTube,2025-09-11,33549,16478.0
vid_1124174,vid_018452,Snapchat,2025-11-14,400634,56641.14
vid_1122512,vid_185132,Snapchat,2025-10-25,42016,3963.37
vid_1123738,vid_967931,Facebook,2025-11-18,4519,1363.98
vid_1123447,vid_059058,Facebook,2025-12-01,724,328.93
vid_1130499,vid_1058423,YouTube,2025-11-14,2129,644.0
vid_1125504,vid_535951,Snapchat,2025-10-13,55144,7862.64
vid_1125504,vid_550652,Snapchat,2025-10-13,55144,7862.64
vid_1131262,vid_1058448,YouTube,2025-11-17,3691,876.0
vid_1127502,vid_026199,YouTube,2025-12-16,528,356.91
vid_1127502,vid_040658,YouTube,2025-12-16,528,356.91
vid_1127502,vid_028109,YouTube,2025-12-16,528,356.91
vid_1127502,vid_019155,YouTube,2025-12-16,528,356.91
vid_1127502,vid_028109,YouTube,2025-12-16,528,356.91
vid_1125773,vid_271542,Snapchat,2025-11-01,23207,2479.76
vid_1128766,vid_441961,YouTube,2025-09-17,1,0.0
vid_1128766,vid_063083,YouTube,2025-09-17,1,0.0
vid_1128766,vid_441965,YouTube,2025-09-17,1,0.0
vid_1126983,vid_271524,YouTube,2025-12-22,9945,4642.1
vid_1129080,vid_041152,YouTube,2025-09-22,319,971.0
vid_1123254,vid_058566,Facebook,2025-11-24,9447,6432.6
vid_1125974,vid_181167,Facebook,2025-11-20,18909,7895.83
vid_1125974,vid_181167,Facebook,2025-11-20,18909,7895.83
vid_1125974,vid_181167,Facebook,2025-11-20,18909,7895.83
vid_1125974,vid_181167,Facebook,2025-11-20,18909,7895.83
vid_1128829,vid_261127,YouTube,2025-12-16,64,52.56
vid_1126649,vid_925377,Facebook,2025-12-06,15495,4550.13
vid_1125285,vid_512683,Snapchat,2025-10-18,27337,3671.71
vid_1122876,vid_062659,Facebook,2025-11-07,190209,60712.91
vid_1128383,vid_967611,YouTube,2025-09-12,2,0.01
vid_1124101,vid_535734,Facebook,2025-12-21,1085,242.63
vid_1122491,vid_891544,Snapchat,2025-09-29,2026941,224167.93
vid_1122491,vid_891544,Snapchat,2025-09-29,2026941,224167.93
vid_1122491,vid_914369,Snapchat,2025-09-29,2026941,224167.93
vid_1129595,vid_031342,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_031342,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_017854,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_493113,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_479156,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_536700,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_023993,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_031403,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_029094,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_520335,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_029916,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_023848,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_023577,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_520331,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_520331,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_520334,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_520331,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_023577,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_246986,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_025693,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_025693,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_023577,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_577039,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_032334,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_036170,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_035773,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_058148,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_035773,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_030462,YouTube,2025-10-02,10136,221189.0
vid_1129595,vid_035773,YouTube,2025-10-02,10136,221189.0
vid_1129708,vid_1035523,YouTube,2025-12-15,1260,326.24
vid_1128079,vid_523523,YouTube,2025-12-01,457,242.75
vid_1132360,vid_523523,YouTube,2026-01-22,497,337.35
vid_1126193,vid_055418,Snapchat,2025-09-22,4225,231.0
vid_1126193,vid_030653,Snapchat,2025-09-22,4225,231.0
vid_1126193,vid_476943,Snapchat,2025-09-22,4225,231.0
vid_1126182,vid_767351,Snapchat,2025-09-18,591337,69679.4
vid_1126182,vid_552274,Snapchat,2025-09-18,591337,69679.4
vid_1126182,vid_810501,Snapchat,2025-09-18,591337,69679.4
vid_1125281,vid_505297,Snapchat,2025-10-17,27179,3634.6
vid_1122049,vid_038780,YouTube,2025-09-09,186,929.0
vid_1126742,vid_1045334,YouTube,2025-12-17,16078,5556.87
vid_1122367,vid_893142,YouTube,2025-08-28,1292,3125.0
vid_1126604,vid_334406,Snapchat,2025-10-18,28803,3430.59
vid_1121356,vid_1049904,YouTube,2025-12-16,1242,316.09
vid_1124226,vid_1005730,Facebook,2025-12-20,15192,4137.21
vid_1125064,vid_066306,Facebook,2025-12-10,6239,2520.89
vid_1123935,vid_1012237,Facebook,2025-11-28,13898,5006.18
vid_1122503,vid_043992,Snapchat,2025-10-02,1292557,143795.62
vid_1130752,vid_278222,YouTube,2025-09-26,351,151.0
vid_1124748,vid_1062386,Facebook,2025-12-21,3792,1378.72
vid_1129828,vid_020215,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_039222,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_057244,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_063965,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_236672,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_520335,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_532400,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_561517,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_069353,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_479312,YouTube,2025-09-03,2430,37652.0
vid_1129828,vid_069353,YouTube,2025-09-03,2430,37652.0
vid_1131711,vid_947109,YouTube,2025-11-30,15884,5694.13
vid_1128737,vid_1088823,YouTube,2025-12-23,469,184.84
vid_1122843,vid_795716,Facebook,2025-12-09,14124,6650.59
vid_1122289,vid_1085731,YouTube,2025-12-20,2620,983.57
vid_1128015,vid_044663,YouTube,2025-10-24,296,1176.0
vid_1128015,vid_019408,YouTube,2025-10-24,296,1176.0
vid_1126321,vid_036786,Snapchat,2025-10-01,47427,7739.33
vid_1125675,vid_980439,Snapchat,2025-10-30,6854,468.01
vid_1129474,vid_468414,YouTube,2026-01-28,21551,16073.29
vid_1131076,vid_468414,YouTube,2025-12-11,1757,1136.48
vid_1129122,vid_302323,YouTube,2025-12-11,13480,7357.78
vid_1132049,vid_302323,YouTube,2026-01-08,15597,8628.7
vid_1130872,vid_065520,YouTube,2025-12-08,10840,4814.0
vid_1126910,vid_1045328,YouTube,2025-12-24,966,828.22
vid_1122255,vid_018769,YouTube,2025-11-23,104,463.0
vid_1122255,vid_021409,YouTube,2025-11-23,104,463.0
vid_1123118,vid_906811,Facebook,2025-12-03,16958,14554.37
vid_1123118,vid_906811,Facebook,2025-12-03,16958,14554.37
vid_1123118,vid_377702,Facebook,2025-12-03,16958,14554.37
vid_1124975,vid_170180,Facebook,2025-12-20,1487,431.48
vid_1126923,vid_1061224,YouTube,2025-12-13,1994,619.45
vid_1126385,vid_448158,Snapchat,2025-08-28,1943120,240394.43
vid_1126385,vid_450199,Snapchat,2025-08-28,1943120,240394.43
vid_1131616,vid_086968,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_214609,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_520335,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_044362,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_485170,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_511161,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_501367,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_284409,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_326899,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_041688,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_063846,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_520331,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_300784,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_032700,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_448149,YouTube,2025-09-17,816,21450.0
vid_1131616,vid_066196,YouTube,2025-09-17,816,21450.0
vid_1128991,vid_1090748,YouTube,2025-12-23,531,150.79
vid_1124012,vid_499189,Facebook,2025-12-03,7412,1955.05
vid_1125793,vid_255490,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_264800,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_244357,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_264783,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_255441,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_255446,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_264784,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_244357,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_250665,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_250665,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_255494,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_250665,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_280271,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_255449,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_264776,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_257647,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_272421,Snapchat,2025-11-07,3884,225.23
vid_1125793,vid_280274,Snapchat,2025-11-07,3884,225.23
vid_1132334,vid_1084611,YouTube,2025-12-06,12037,3783.0
vid_1131450,vid_1034138,YouTube,2025-11-19,2190,816.0
vid_1121753,vid_1034138,YouTube,2026-02-06,593,258.0
vid_1121536,vid_204963,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_170684,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_106629,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_140150,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_287468,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_170568,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_305406,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_170684,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_140150,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_035495,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_140150,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_209587,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_230573,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_209587,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_209587,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_230573,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_189201,YouTube,2025-10-25,704,1772.0
vid_1121536,vid_140150,YouTube,2025-10-25,704,1772.0
